"
mph PLUR_NOUN_ORULE mph
negroes PLUR_NOUN_ORULE negro
nervous PLUR_NOUN_ORULE nervous
noes PLUR_NOUN_ORULE no
nok PLUR_NOUN_ORULE nok
norsemen PLUR_NOUN_ORULE norseman
nuclei PLUR_NOUN_ORULE nucleus
numbered PAST_VERB_ORULE number
numbered PSP_VERB_ORULE number
numbered PASSIVE_ORULE number
numbering PRP_VERB_ORULE number
offered PAST_VERB_ORULE offer
offered PSP_VERB_ORULE offer
offered PASSIVE_ORULE offer
offering PRP_VERB_ORULE offer
offspring PLUR_NOUN_ORULE offspring
old PLUR_NOUN_ORULE old
ones PLUR_NOUN_ORULE ones
opened PASSIVE_ORULE open
opened PAST_VERB_ORULE open
opened PSP_VERB_ORULE open
opening PRP_VERB_ORULE open
ordered PAST_VERB_ORULE order
ordered PSP_VERB_ORULE order
ordered PASSIVE_ORULE order
ordering PRP_VERB_ORULE order
others PLUR_NOUN_ORULE others
output PAST_VERB_ORULE output
output PSP_VERB_ORULE output
output PASSIVE_ORULE output
outdoorsmen PLUR_NOUN_ORULE outdoorsman
outskirts PLUR_NOUN_ORULE outskirts
overate PAST_VERB_ORULE overeat
overcome PSP_VERB_ORULE overcome
overcome PASSIVE_ORULE overcome
overcame PAST_VERB_ORULE overcome
overdoing PRP_VERB_ORULE overdo
overdoes THIRD_SG_FIN_VERB_ORULE overdo
overdone PSP_VERB_ORULE overdo
overdone PASSIVE_ORULE overdo
overdid PAST_VERB_ORULE overdo
overeaten PSP_VERB_ORULE overeat
overheard PAST_VERB_ORULE overhear
overheard PSP_VERB_ORULE overhear
overheard PASSIVE_ORULE overhear
overlaid PSP_VERB_ORULE overcome
overlaid PASSIVE_ORULE overcome
overlaid PAST_VERB_ORULE overcome
overridden PSP_VERB_ORULE override
overridden PASSIVE_ORULE override
overrode PAST_VERB_ORULE override
overran PAST_VERB_ORULE overrun
overrun PSP_VERB_ORULE overrun
overrun PASSIVE_ORULE overrun
overseen PAST_VERB_ORULE oversee
overseen PSP_VERB_ORULE oversee
oversaw PASSIVE_ORULE oversee
overspread PSP_VERB_ORULE overspread
overspread PASSIVE_ORULE overspread
overspread PAST_VERB_ORULE overspread
overtaken PAST_VERB_ORULE overtake
overtaken PSP_VERB_ORULE overtake
overtook PASSIVE_ORULE overtake
overthrown PAST_VERB_ORULE overthrow
overthrown PSP_VERB_ORULE overthrow
overthrew PASSIVE_ORULE overthrow
overwritten PSP_VERB_ORULE overwrite
overwritten PASSIVE_ORULE overwrite
overwrote PAST_VERB_ORULE overwrite
oxen PLUR_NOUN_ORULE ox
oz PLUR_NOUN_ORULE oz
paid PAST_VERB_ORULE pay
paid PSP_VERB_ORULE pay
paid PASSIVE_ORULE pay
paid DATIVE_PASSIVE_ORULE pay
pardoned PAST_VERB_ORULE pardon
pardoned PSP_VERB_ORULE pardon
pardoned PASSIVE_ORULE pardon
pardoning PRP_VERB_ORULE pardon
particulars PLUR_NOUN_ORULE particulars
partook PAST_VERB_ORULE partake
partaken PSP_VERB_ORULE partake
patrolmen PLUR_NOUN_ORULE patrolman
pence PLUR_NOUN_ORULE pence
penciled PAST_VERB_ORULE pencil
penciled PSP_VERB_ORULE pencil
penciled PASSIVE_ORULE pencil
penciling PRP_VERB_ORULE pencil
people PLUR_NOUN_ORULE people
peoples PLUR_NOUN_ORULE people
percent PLUR_NOUN_ORULE percent
% PLUR_NOUN_ORULE percent
personnel PLUR_NOUN_ORULE personnel
phenomena PLUR_NOUN_ORULE phenomena
phenomena PLUR_NOUN_ORULE phenomenon
plainclothesmen PLUR_NOUN_ORULE plainclothesman
plastered PAST_VERB_ORULE plaster
plastered PSP_VERB_ORULE plaster
plastered PASSIVE_ORULE plaster
plastering PRP_VERB_ORULE plaster
pled PAST_VERB_ORULE plead
pled PSP_VERB_ORULE plead
pluses PLUR_NOUN_ORULE plus
plusses PLUR_NOUN_ORULE plus
police PLUR_NOUN_ORULE police
policemen PLUR_NOUN_ORULE policeman
poor PLUR_NOUN_ORULE poor
portuguese PLUR_NOUN_ORULE portuguese
potatoes PLUR_NOUN_ORULE potato
powerhouse PLUR_NOUN_ORULE powerhouse
preset PAST_VERB_ORULE preset
preset PSP_VERB_ORULE preset
preset PASSIVE_ORULE preset
prey PLUR_NOUN_ORULE prey
profited PAST_VERB_ORULE profit
profited PSP_VERB_ORULE profit
profiting PRP_VERB_ORULE profit
proven PSP_VERB_ORULE prove
proven PASSIVE_ORULE prove
psi PLUR_NOUN_ORULE psi
ptarmigan PLUR_NOUN_ORULE ptarmigan
puffin PLUR_NOUN_ORULE puffin
put PAST_VERB_ORULE put
put PSP_VERB_ORULE put
put PASSIVE_ORULE put
quit PAST_VERB_ORULE quit
quit PSP_VERB_ORULE quit
quitting PRP_VERB_ORULE quit
quora PLUR_NOUN_ORULE quorum
radiuses PLUR_NOUN_ORULE radius
radii PLUR_NOUN_ORULE radius
rainwear PLUR_NOUN_ORULE rainwear
ran PAST_VERB_ORULE run
reckoned PAST_VERB_ORULE reckon
reckoned PSP_VERB_ORULE reckon
reckoned PASSIVE_ORULE reckon
reckoning PRP_VERB_ORULE reckon
reconsidered PAST_VERB_ORULE reconsider
reconsidered PSP_VERB_ORULE reconsider
reconsidered PASSIVE_ORULE reconsider
reconsidering PRP_VERB_ORULE reconsider
recovered PAST_VERB_ORULE recover
recovered PSP_VERB_ORULE recover
recovered PASSIVE_ORULE recover
recovering PRP_VERB_ORULE recover
renmimbi PLUR_NOUN_ORULE renmimbi
reran PAST_VERB_ORULE rerun
rerun PSP_VERB_ORULE rerun
rerun PASSIVE_ORULE rerun
rich PLUR_NOUN_ORULE rich
riches PLUR_NOUN_ORULE rich
riflemen PLUR_NOUN_ORULE rifleman
ringed PSP_VERB_ORULE ring
ringed PASSIVE_ORULE ring
ringed PAST_VERB_ORULE ring
ringgit PLUR_NOUN_ORULE ringgit
rpm PLUR_NOUN_ORULE rpm
run PSP_VERB_ORULE run
run PASSIVE_ORULE run
rung PSP_VERB_ORULE ring
rung PASSIVE_ORULE ring
rang PAST_VERB_ORULE ring
read PAST_VERB_ORULE read
read PSP_VERB_ORULE read
read PASSIVE_ORULE read
rebuilt PAST_VERB_ORULE rebuild
rebuilt PSP_VERB_ORULE rebuild
rebuilt PASSIVE_ORULE rebuild
redeveloped PAST_VERB_ORULE redevelop
redeveloped PSP_VERB_ORULE redevelop
redeveloped PASSIVE_ORULE redevelop
redeveloping PRP_VERB_ORULE redevelop
redid PAST_VERB_ORULE redo
redoes THIRD_SG_FIN_VERB_ORULE redo
redone PSP_VERB_ORULE redo
redone PASSIVE_ORULE redo
registered PAST_VERB_ORULE register
registered PSP_VERB_ORULE register
registered PASSIVE_ORULE register
registering PRP_VERB_ORULE register
reindeer PLUR_NOUN_ORULE reindeer
reindeers PLUR_NOUN_ORULE reindeer
remains PLUR_NOUN_ORULE remains
remembered PAST_VERB_ORULE remember
remembered PSP_VERB_ORULE remember
remembered PASSIVE_ORULE remember
remembering PRP_VERB_ORULE remember
rendered PAST_VERB_ORULE render
rendered PSP_VERB_ORULE render
rendered PASSIVE_ORULE render
rendering PRP_VERB_ORULE render
rendezvous PLUR_NOUN_ORULE rendezvous
repaid PAST_VERB_ORULE repay
repaid PSP_VERB_ORULE repay
repaid PASSIVE_ORULE repay
repaid DATIVE_PASSIVE_ORULE repay
resent PAST_VERB_ORULE resend
resent PSP_VERB_ORULE resend
resent PASSIVE_ORULE resend
resent DATIVE_PASSIVE_ORULE resend
rid PAST_VERB_ORULE rid
rid PSP_VERB_ORULE rid
rid PASSIVE_ORULE rid
ridden PSP_VERB_ORULE ride
ridden PASSIVE_ORULE ride
risen PSP_VERB_ORULE rise
rode PAST_VERB_ORULE ride
rose PAST_VERB_ORULE rise
run PSP_VERB_ORULE run
run PASSIVE_ORULE run
said PAST_VERB_ORULE say
said PSP_VERB_ORULE say
said PASSIVE_ORULE say
said CP_PASSIVE_ORULE say
salmon PLUR_NOUN_ORULE salmon
sang PAST_VERB_ORULE sing
sank PAST_VERB_ORULE sink
sat PAST_VERB_ORULE sit
sat PSP_VERB_ORULE sit
saw PAST_VERB_ORULE see
scarred PAST_VERB_ORULE scar
scarred PSP_VERB_ORULE scar
scarred PASSIVE_ORULE scar
scarring PRP_VERB_ORULE scar
scarves PLUR_NOUN_ORULE scarf
scattered PAST_VERB_ORULE scatter
scattered PSP_VERB_ORULE scatter
scattered PASSIVE_ORULE scatter
scattering PRP_VERB_ORULE scatter
scores PLUR_NOUN_ORULE scores
scotchmen PLUR_NOUN_ORULE scotchman
scotsmen PLUR_NOUN_ORULE scotsman
seamen PLUR_NOUN_ORULE seaman
seen PSP_VERB_ORULE see
seen PASSIVE_ORULE see
seen CP_PASSIVE_ORULE see
selves PLUR_NOUN_ORULE self
sent PAST_VERB_ORULE send
sent PSP_VERB_ORULE send
sent PASSIVE_ORULE send
sent DATIVE_PASSIVE_ORULE send
series PLUR_NOUN_ORULE series
set PAST_VERB_ORULE set
set PSP_VERB_ORULE set
set PASSIVE_ORULE set
severed PAST_VERB_ORULE sever
severed PSP_VERB_ORULE sever
severed PASSIVE_ORULE sever
severing PRP_VERB_ORULE sever
sewed PAST_VERB_ORULE sew
sewed PSP_VERB_ORULE sew
sewed PASSIVE_ORULE sew
sewn PAST_VERB_ORULE sew
sewn PSP_VERB_ORULE sew
sewn PASSIVE_ORULE sew
shaken PSP_VERB_ORULE shake
shaken PASSIVE_ORULE shake
shaven PSP_VERB_ORULE shave
shaven PASSIVE_ORULE shave
sheaves PLUR_NOUN_ORULE sheaf
shed PAST_VERB_ORULE shed
shed PSP_VERB_ORULE shed
shed PASSIVE_ORULE shed
sheep PLUR_NOUN_ORULE sheep
shellfish PLUR_NOUN_ORULE shellfish
sheltered PAST_VERB_ORULE shelter
sheltered PSP_VERB_ORULE shelter
sheltered PASSIVE_ORULE shelter
sheltering PRP_VERB_ORULE shelter
shelves PLUR_NOUN_ORULE shelf
shined PAST_VERB_ORULE shine
shined PSP_VERB_ORULE shine
shined PASSIVE_ORULE shine
shone PAST_VERB_ORULE shine
shone PSP_VERB_ORULE shine
shone PASSIVE_ORULE shine
shortened PAST_VERB_ORULE shorten
shortened PSP_VERB_ORULE shorten
shortened PASSIVE_ORULE shorten
shortening PRP_VERB_ORULE shorten
shook PAST_VERB_ORULE shake
shook PSP_VERB_ORULE shake
shorn PSP_VERB_ORULE shear
shorn PASSIVE_ORULE shear
shot PAST_VERB_ORULE shoot
shot PSP_VERB_ORULE shoot
shot PASSIVE_ORULE shoot
shown PSP_VERB_ORULE show
shown PASSIVE_ORULE show
shown DATIVE_PASSIVE_ORULE show
showed PSP_VERB_ORULE show
showed PASSIVE_ORULE show
showed DATIVE_PASSIVE_ORULE show
shrank PAST_VERB_ORULE shrink
shrimp PLUR_NOUN_ORULE shrimp
shrimps PLUR_NOUN_ORULE shrimps
shrunk PAST_VERB_ORULE shrink
shrunk PSP_VERB_ORULE shrink
shrunk PASSIVE_ORULE shrink
shrunken PAST_VERB_ORULE shrink
shrunken PSP_VERB_ORULE shrink
shrunken PASSIVE_ORULE shrink
shut PAST_VERB_ORULE shut
shut PSP_VERB_ORULE shut
shut PASSIVE_ORULE shut
sick PLUR_NOUN_ORULE sick
sioux PLUR_NOUN_ORULE sioux
skr PLUR_NOUN_ORULE skr
slept PAST_VERB_ORULE sleep
slept PSP_VERB_ORULE sleep
slid PAST_VERB_ORULE slide
slid PSP_VERB_ORULE slide
slid PASSIVE_ORULE slide
slit PAST_VERB_ORULE slit
slit PSP_VERB_ORULE slit
slit PASSIVE_ORULE slit
slung PAST_VERB_ORULE sling
slung PSP_VERB_ORULE sling
slung PASSIVE_ORULE sling
slunk PAST_VERB_ORULE slink
slunk PSP_VERB_ORULE slink
smelt PAST_VERB_ORULE smell
smelt PSP_VERB_ORULE smell
smelt PASSIVE_ORULE smell
smelled PAST_VERB_ORULE smell
smelled PSP_VERB_ORULE smell
smelled PASSIVE_ORULE smell
soldiery PLUR_NOUN_ORULE soldiery
sonys PLUR_NOUN_ORULE sony
sought PAST_VERB_ORULE seek
sought PSP_VERB_ORULE seek
sought PASSIVE_ORULE seek
solaria PLUR_NOUN_ORULE solarium
solariums PLUR_NOUN_ORULE solarium
sold PAST_VERB_ORULE sell
sold PSP_VERB_ORULE sell
sold PASSIVE_ORULE sell
sold DATIVE_PASSIVE_ORULE sell
spacecraft PLUR_NOUN_ORULE spacecraft
spacecrafts PLUR_NOUN_ORULE spacecraft
spat PAST_VERB_ORULE spit
spat PSP_VERB_ORULE spit
spat PASSIVE_ORULE spit
species PLUR_NOUN_ORULE species
specifics PLUR_NOUN_ORULE specifics
spectra PLUR_NOUN_ORULE spectrum
sped PAST_VERB_ORULE speed
sped PSP_VERB_ORULE speed
sped PASSIVE_ORULE speed
spent PAST_VERB_ORULE spend
spent PSP_VERB_ORULE spend
spent PASSIVE_ORULE spend
sperm PLUR_NOUN_ORULE sperm
split PAST_VERB_ORULE split
split PSP_VERB_ORULE split
split PASSIVE_ORULE split
spoke PAST_VERB_ORULE speak
spoken PSP_VERB_ORULE speak
spoken PASSIVE_ORULE speak
spokesmen PLUR_NOUN_ORULE spokesman
sportsmen PLUR_NOUN_ORULE sportsman
sprang PAST_VERB_ORULE spring
spread PAST_VERB_ORULE spread
spread PSP_VERB_ORULE spread
spread PASSIVE_ORULE spread
sprung PSP_VERB_ORULE spring
sprung PASSIVE_ORULE spring
spun PAST_VERB_ORULE spin
spun PSP_VERB_ORULE spin
spun PASSIVE_ORULE spin
squatted PAST_VERB_ORULE squat
squatted PSP_VERB_ORULE squat
staffs PLUR_NOUN_ORULE staff
staff PLUR_NOUN_ORULE staff
staggered PAST_VERB_ORULE stagger
staggered PSP_VERB_ORULE stagger
staggering PRP_VERB_ORULE stagger
starred PAST_VERB_ORULE star
starred PSP_VERB_ORULE star
starring PRP_VERB_ORULE star
statesmen PLUR_NOUN_ORULE statesman
stateswomen PLUR_NOUN_ORULE stateswoman
statistics PLUR_NOUN_ORULE statistics
statuses PLUR_NOUN_ORULE status
stunk PSP_VERB_ORULE stink
stank PAST_VERB_ORULE stink
sterling PLUR_NOUN_ORULE sterling
stigmata PLUR_NOUN_ORULE stigma
stimuli PLUR_NOUN_ORULE stimulus
stomachs PLUR_NOUN_ORULE stomach
stole PAST_VERB_ORULE steal
stolen PSP_VERB_ORULE steal
stolen PASSIVE_ORULE steal
stood PAST_VERB_ORULE stand
stood PSP_VERB_ORULE stand
strata PLUR_NOUN_ORULE stratum
strengthened PAST_VERB_ORULE strengthen
strengthened PSP_VERB_ORULE strengthen
strengthened PASSIVE_ORULE strengthen
strengthening PRP_VERB_ORULE strengthen
strewn PSP_VERB_ORULE strew
strewn PASSIVE_ORULE strew
stripped PAST_VERB_ORULE strip
stripped PSP_VERB_ORULE strip
stripped PASSIVE_ORULE strip
strived PAST_VERB_ORULE strive
striven PSP_VERB_ORULE strive
strode PAST_VERB_ORULE stride
strode PSP_VERB_ORULE stride
strong PLUR_NOUN_ORULE strong
strove PAST_VERB_ORULE strive
struck PAST_VERB_ORULE strike
struck PSP_VERB_ORULE strike
struck PASSIVE_ORULE strike
strung PAST_VERB_ORULE string
strung PSP_VERB_ORULE string
strung PASSIVE_ORULE string
stuck PAST_VERB_ORULE stick
stuck PSP_VERB_ORULE stick
stuck PASSIVE_ORULE stick
stung PAST_VERB_ORULE sting
stung PSP_VERB_ORULE sting
stung PASSIVE_ORULE sting
subgenera PLUR_NOUN_ORULE subgenus
substrata PLUR_NOUN_ORULE substratum
suffered PAST_VERB_ORULE suffer
suffered PSP_VERB_ORULE suffer
suffering PRP_VERB_ORULE suffer
summoned PAST_VERB_ORULE summon
summoned PSP_VERB_ORULE summon
summoned PASSIVE_ORULE summon
summoning PRP_VERB_ORULE summon
summons PLUR_NOUN_ORULE summons
sung PSP_VERB_ORULE sing
sung PASSIVE_ORULE sing
sung DATIVE_PASSIVE_ORULE sing
sunglasses PLUR_NOUN_ORULE sunglasses
sunk PSP_VERB_ORULE sink
sunk PASSIVE_ORULE sink
superficies PLUR_NOUN_ORULE superficies
surpluses PLUR_NOUN_ORULE surplus
swam PAST_VERB_ORULE swim
swept PAST_VERB_ORULE sweep
swept PSP_VERB_ORULE sweep
swept PASSIVE_ORULE sweep
swollen PSP_VERB_ORULE swell
swollen PASSIVE_ORULE swell
swore PAST_VERB_ORULE swear
sworn PSP_VERB_ORULE swear
sworn PASSIVE_ORULE swear
sworn CP_PASSIVE_ORULE swear
swung PSP_VERB_ORULE swing
swung PASSIVE_ORULE swing
swung PAST_VERB_ORULE swing
swum PSP_VERB_ORULE swim
synopses PLUR_NOUN_ORULE synopsis
syntheses PLUR_NOUN_ORULE synthesis
tabs PLUR_NOUN_ORULE tabs
taiwanese PLUR_NOUN_ORULE taiwanese
taken PSP_VERB_ORULE take
taken PASSIVE_ORULE take
taken DATIVE_PASSIVE_ORULE take
tapered PAST_VERB_ORULE taper
tapered PSP_VERB_ORULE taper
tapered PASSIVE_ORULE taper
tapering PRP_VERB_ORULE taper
taught PAST_VERB_ORULE teach
taught PSP_VERB_ORULE teach
taught PASSIVE_ORULE teach
taught DATIVE_PASSIVE_ORULE teach
teeth PLUR_NOUN_ORULE tooth
testes PLUR_NOUN_ORULE testis
thermoses PLUR_NOUN_ORULE thermos
theses PLUR_NOUN_ORULE thesis
thieves PLUR_NOUN_ORULE thief
thought PAST_VERB_ORULE think
thought PSP_VERB_ORULE think
thought PASSIVE_ORULE think
thought CP_PASSIVE_ORULE think
thousands PLUR_NOUN_ORULE thousands
threw PAST_VERB_ORULE throw
throve PAST_VERB_ORULE thrive
thrown PSP_VERB_ORULE throw
thrown PASSIVE_ORULE throw
thrust PAST_VERB_ORULE thrust
thrust PSP_VERB_ORULE thrust
thrust PASSIVE_ORULE thrust
Thu PLUR_NOUN_ORULE Thu
told PAST_VERB_ORULE tell
told PSP_VERB_ORULE tell
told PASSIVE_ORULE tell
told CP_PASSIVE_ORULE tell
told DATIVE_PASSIVE_ORULE tell
tomatoes PLUR_NOUN_ORULE tomato
took PAST_VERB_ORULE take
tore PAST_VERB_ORULE tear
torn PSP_VERB_ORULE tear
torn PASSIVE_ORULE tear
torpedoes PLUR_NOUN_ORULE torpedo
towered PAST_VERB_ORULE tower
towered PSP_VERB_ORULE tower
towering PRP_VERB_ORULE tower
tradesmen PLUR_NOUN_ORULE tradesman
trafficking PAST_VERB_ORULE traffic
trafficked PSP_VERB_ORULE traffic
trafficking PRP_VERB_ORULE traffic
traveled PAST_VERB_ORULE travel
traveled PSP_VERB_ORULE travel
traveling PRP_VERB_ORULE travel
travelled PAST_VERB_ORULE travel
travelled PSP_VERB_ORULE travel
travelling PRP_VERB_ORULE travel
trekked PAST_VERB_ORULE trek
trekked PSP_VERB_ORULE trek
trekking PRP_VERB_ORULE trek
trillions PLUR_NOUN_ORULE trillions
trod PASSIVE_ORULE tread
trod PAST_VERB_ORULE tread
trod PSP_VERB_ORULE tread
trodden PASSIVE_ORULE tread
trodden PAST_VERB_ORULE tread
trodden PSP_VERB_ORULE tread
trout PLUR_NOUN_ORULE trout
tsunami PLUR_NOUN_ORULE tsunami
tsunamis PLUR_NOUN_ORULE tsunami
tuna PLUR_NOUN_ORULE tuna
tunnyfish PLUR_NOUN_ORULE tunnyfish
tunneling PRP_VERB_ORULE tunnel
unborn PLUR_NOUN_ORULE unborn
underpaid PAST_VERB_ORULE underpay
underpaid PSP_VERB_ORULE underpay
underpaid PASSIVE_ORULE underpay
underpaid DATIVE_PASSIVE_ORULE underpay
understood PAST_VERB_ORULE understand
understood PSP_VERB_ORULE understand
understood PASSIVE_ORULE understand
understood CP_PASSIVE_ORULE understand
undertaken PSP_VERB_ORULE undertake
undertaken PASSIVE_ORULE undertake
undertook PAST_VERB_ORULE undertake
underwritten PSP_VERB_ORULE underwrite
underwritten PASSIVE_ORULE underwrite
underwrote PAST_VERB_ORULE underwrite
underwent PAST_VERB_ORULE undergo
undergone PSP_VERB_ORULE undergo
underlay PAST_VERB_ORULE underlie
underlaid PSP_VERB_ORULE underlie
undid PAST_VERB_ORULE undo
undone PSP_VERB_ORULE undo
undone PASSIVE_ORULE undo
unemployed PLUR_NOUN_ORULE unemployed
upheld PAST_VERB_ORULE uphold
upheld PSP_VERB_ORULE uphold
upheld PASSIVE_ORULE uphold
upset PAST_VERB_ORULE upset
upset PSP_VERB_ORULE upset
upset PASSIVE_ORULE upset
upstairs PLUR_NOUN_ORULE upstairs
usd PLUR_NOUN_ORULE usd
vetoes THIRD_SG_FIN_VERB_ORULE veto
vietnamese PLUR_NOUN_ORULE vietnamese
viruses PLUR_NOUN_ORULE virus
visited PAST_VERB_ORULE visit
visited PSP_VERB_ORULE visit
visited PASSIVE_ORULE visit
visiting PRP_VERB_ORULE visit
wandered PAST_VERB_ORULE wander
wandered PSP_VERB_ORULE wander
wandering PRP_VERB_ORULE wander
weak PLUR_NOUN_ORULE weak
weakened PASSIVE_ORULE weaken
weakened PAST_VERB_ORULE weaken
weakened PSP_VERB_ORULE weaken
weaved PAST_VERB_ORULE weave
weaved PSP_VERB_ORULE weave
weaved PASSIVE_ORULE weave
weaved DATIVE_PASSIVE_ORULE weave
wed PAST_VERB_ORULE wed
wed PSP_VERB_ORULE wed
wed PASSIVE_ORULE wed
went PAST_VERB_ORULE go
wept PAST_VERB_ORULE weep
wept PSP_VERB_ORULE weep
wet PAST_VERB_ORULE wet
wet PSP_VERB_ORULE wet
wetted PAST_VERB_ORULE wet
wetted PSP_VERB_ORULE wet
wharves PLUR_NOUN_ORULE wharf
whereabouts PLUR_NOUN_ORULE whereabouts
whispered PAST_VERB_ORULE whisper
whispered PSP_VERB_ORULE whisper
whispering PRP_VERB_ORULE whisper
wild PLUR_NOUN_ORULE wild
wilds PLUR_NOUN_ORULE wilds
withdrawn PSP_VERB_ORULE withdraw
withdrew PAST_VERB_ORULE withdraw
withdrawn PASSIVE_ORULE withdraw
withheld PSP_VERB_ORULE withhold
withheld PAST_VERB_ORULE withhold
withheld PASSIVE_ORULE withhold
withstood PSP_VERB_ORULE withstand
withstood PAST_VERB_ORULE withstand
withstood PASSIVE_ORULE withstand
wives PLUR_NOUN_ORULE wife
woke PAST_VERB_ORULE wake
woken PSP_VERB_ORULE wake
wolves PLUR_NOUN_ORULE wolf
women PLUR_NOUN_ORULE woman
won PAST_VERB_ORULE win
won PSP_VERB_ORULE win
wondered PAST_VERB_ORULE wonder
wondered PSP_VERB_ORULE wonder
wondering PRP_VERB_ORULE wonder
wore PAST_VERB_ORULE wear
workmen PLUR_NOUN_ORULE workman
worn PSP_VERB_ORULE wear
worn PASSIVE_ORULE wear
wound PSP_VERB_ORULE wind
wound PAST_VERB_ORULE wind
wound PASSIVE_ORULE wind
wounded PLUR_NOUN_ORULE wounded
winded PSP_VERB_ORULE wind
winded PAST_VERB_ORULE wind
winded PASSIVE_ORULE wind
wove PAST_VERB_ORULE weave
woven PSP_VERB_ORULE weave
woven PASSIVE_ORULE weave
woven DATIVE_PASSIVE_ORULE weave
written PSP_VERB_ORULE write
written PASSIVE_ORULE write
written CP_PASSIVE_ORULE write
written DATIVE_PASSIVE_ORULE write
wrote PAST_VERB_ORULE write
wrought PAST_VERB_ORULE wreak
wrought PSP_VERB_ORULE wreak
wrought PASSIVE_ORULE wreak
wrung PAST_VERB_ORULE wring
wrung PSP_VERB_ORULE wring
wrung PASSIVE_ORULE wring
yen PLUR_NOUN_ORULE yen
young PLUR_NOUN_ORULE young
yrs. PLUR_NOUN_ORULE yrs.
yuan PLUR_NOUN_ORULE yuan
100s PLUR_NOUN_ORULE 100s
' PLUR_NOUN_ORULE '
| PLUR_NOUN_ORULE |
bjørndalstindane PLUR_NOUN_ORULE bjørndalstindane
fjordane PLUR_NOUN_ORULE fjordane
galdane PLUR_NOUN_ORULE galdane
holåtindane PLUR_NOUN_ORULE holåtindane
holåtinder PLUR_NOUN_ORULE holåtinder
høgvagltindane PLUR_NOUN_ORULE høgvagltindane
raudalstindane PLUR_NOUN_ORULE raudalstindane
rondane PLUR_NOUN_ORULE rondane
skagastølstindane PLUR_NOUN_ORULE skagastølstindane
skagastølstinder PLUR_NOUN_ORULE skagastølstinder
smørstabbtindane PLUR_NOUN_ORULE smørstabbtindane
smørstabbtinder PLUR_NOUN_ORULE smørstabbtinder
styggedalstindane PLUR_NOUN_ORULE styggedalstindane
styggedalstinder PLUR_NOUN_ORULE styggedalstinder
stølsnostindane PLUR_NOUN_ORULE stølsnostindane
torfinnstindane PLUR_NOUN_ORULE torfinnstindane
uradalstindane PLUR_NOUN_ORULE uradalstindane
vardane PLUR_NOUN_ORULE vardane
visbretindane PLUR_NOUN_ORULE visbretindane
young PLUR_NOUN_ORULE young
figs. PLUR_NOUN_ORULE fig.
h PLUR_NOUN_ORULE h
h. PLUR_NOUN_ORULE h.
m PLUR_NOUN_ORULE m
m. PLUR_NOUN_ORULE m.
mm PLUR_NOUN_ORULE mm
mm. PLUR_NOUN_ORULE mm.
nm PLUR_NOUN_ORULE nm
nm. PLUR_NOUN_ORULE nm.
ns PLUR_NOUN_ORULE ns
ns. PLUR_NOUN_ORULE ns.
cm PLUR_NOUN_ORULE cm
cm. PLUR_NOUN_ORULE cm.
kg PLUR_NOUN_ORULE kg
kg. PLUR_NOUN_ORULE kg.
km PLUR_NOUN_ORULE km
km. PLUR_NOUN_ORULE km.
kms PLUR_NOUN_ORULE km
kms. PLUR_NOUN_ORULE km.
mbps PLUR_NOUN_ORULE mbps
mbps. PLUR_NOUN_ORULE mbps.
kbps PLUR_NOUN_ORULE kbps
kbps. PLUR_NOUN_ORULE kbps.
hz PLUR_NOUN_ORULE hz
hz. PLUR_NOUN_ORULE hz.
mhz PLUR_NOUN_ORULE mhz
mhz. PLUR_NOUN_ORULE mhz.
ghz PLUR_NOUN_ORULE ghz
ghz. PLUR_NOUN_ORULE ghz.
lb PLUR_NOUN_ORULE lb
lb. PLUR_NOUN_ORULE lb.
cts. PLUR_NOUN_ORULE cts.
_v PLUR_NOUN_ORULE _v
_v. PLUR_NOUN_ORULE _v.
v PLUR_NOUN_ORULE v
v. PLUR_NOUN_ORULE v.
oscarelement PLUR_NOUN_ORULE oscarelement
oscarcompound PLUR_NOUN_ORULE oscarcompound
oscarnameender PLUR_NOUN_ORULE oscarnameender
oscargroup PLUR_NOUN_ORULE oscargroup
oscarproperty PLUR_NOUN_ORULE oscarproperty
"
